title,type,Unnamed: 0,sells,price
apple+iphone11,64G全网通『赠苹果原装充电器』,3279.0,18,5060.5
三星+galaxys10+,全网通(8G+128G),3289.0,18,6332.33
华为+mate30,6G+128GB【4G版全网通】,3293.0,18,3374.0
荣耀+9x,8+128G全网通,3292.0,18,1999.0
apple+iphone8plus,256G 全网通 0首付6期白条免息,3269.0,18,3524.0
华为+p30,全网通8G+256G,3267.0,18,4188.0
华为+mate30pro,5G版（8G+512G）,3283.0,18,7899.0
华为+nova6,8GB+256GB【5G版】,3909.5,17,4199.0
vivo+iqoo,6+128GB套装,3306.0,17,2398.0
华为+p30,8G+512G,3601.5,17,4008.5
华为+畅享9plus,移动全网通 4G+128G,3305.0,17,1065.75
apple+iphone7,【6期免息白条分期0首付】32G 全网通,3643.0,17,1568.0
apple+iphone7,全网通 128G（分期6期免息）,3308.0,17,3799.0
魅族+16,全网通8+256G,3304.0,17,2439.0
小米+小米9,现货全网通12GB+512GB,3317.0,17,4999.0
华为+mate30,全网通（8GB+256GB）,3313.0,17,5499.0
apple+iphone11,全网通64G【白条12期免息】,3673.0,17,7397.92
apple+iphone11,全网通 256G【分期12期免息】,3296.0,17,11174.0
华为+nova5,（白条24期分期免息）全网通（8G+128G),3307.0,17,2099.0
apple+iphone8plus,64G 全网通 18W PD快充套装版,3297.0,17,2665.75
apple+iphonex,64G 0首付 6期白条分期免息手机,3310.0,17,3799.0
三星+galaxys10,8G+128G 全网通,3329.0,16,3366.0
华为+nova6,5G SA/NSA双模全网通(8+256G),3799.5,16,4199.0
华为+mate30pro,8GB+256GB（咨询省100）,3322.0,16,7065.67
apple+iphone7,128G 白条6期免息,3335.0,16,2164.67
荣耀+20i,全网通4GB+128GB,3338.0,16,1299.0
荣耀+10,全网通 4G+64G,3333.0,16,1236.0
红米+note8,6G+64G,3330.0,16,988.0
apple+iphone11,全网通 512GB,3738.0,16,12236.5
一加+7,8G+256G全网通【碎屏套装】,3336.0,16,2999.0
华为+p30,全网通（6GB+128GB）,3325.0,16,3388.0
apple+iphonexr,128G（24期免息）,3351.0,16,5899.0
apple+iphone11promax,全网通 256G（分期6期免息）,3327.0,16,11799.0
华为+mate20pro,8G+256G （UD版）,3347.0,16,5399.0
oppo+reno,5G全网通【超值套餐版】,3779.33,16,3990.47
华为+mate30,6G+128GB全网通（4G版）,3328.0,16,3999.0
apple+iphone11,64GB全网通,3349.0,16,4915.67
华为+畅享9,全网通4G+128G（送正品耳机）,3345.0,16,1061.5
华为+mate20pro,8G+128G 全网通 0首付6期白条免息,3324.0,16,3843.44
华为+nova6,全网通8G+256G,3343.0,16,4249.0
华为+mate30,6GB+128GB【4G版】,3326.0,16,3999.0
oppo+a5,礼盒版,3346.0,16,1032.33
努比亚+红魔,全网通(6GB + 64GB)+向量保护壳,3342.0,16,1875.67
apple+iphonexsmax,【6期免息白条分期0首付】512G 全网通,3669.0,15,6777.0
apple+iphone11promax,64G 全网通『赠全新苹果充电器』,3384.0,15,8124.0
小米+小米8,全网通（4G+128G）,3371.0,15,1299.0
一加+7,8+256G,3365.0,15,2219.0
荣耀+v20,(6G+128G)全网通 碎屏险套餐,3367.0,15,1692.0
华为+mate20,移动全网通6G+64G（到手低至2299）,3354.0,15,2699.0
apple+iphone7,【白条三期免息】32GB,3373.0,15,2899.0
vivo+iqoo,8G+128G【享荣耀手环+移动电源】,3366.0,15,3503.0
apple+iphonex,全网通+倍思 数显无线充电器64G,3368.0,15,6449.0
华为+p30,全网通8+512G,3379.0,15,6688.0
apple+iphonex,64G全网通【白条12期免息】,3377.0,15,3577.0
小米+小米9,六期免息0首付 全网通 6G+128G,3378.0,15,2448.0
apple+iphone11,64GB(碎屏无忧1年服务),3360.0,15,5305.33
荣耀+v30,6+128G全网通（碎屏险套餐）,3372.0,15,3302.33
荣耀+20i,全网通 6GB+256GB,3352.0,15,1549.0
oppo+a9,4GB 128GB,3381.0,15,899.0
apple+iphone8,全网通64G（分期6期免息）,3353.0,15,3699.0
荣耀+20,8GB+128GB,3707.5,15,1704.5
apple+iphonexr,128GB美版有锁激活移动电信,3356.0,15,3688.0
小米+cc9,8G+256G 全网通,3382.0,15,2978.0
apple+iphone8,256G全网通6期白条免息,3374.0,15,2899.0
荣耀+20,（8GB+256GB）店长推荐,3355.0,15,2329.0
小米+小米8,全网通 6G+64G,3361.0,15,1075.0
一加+7pro,6+128GB 闪充套装,3392.0,14,3135.33
vivo+iqoo,6GB+128GB 全网通,3391.0,14,1745.0
vivo+iqoo,8GB+128GB全网通,3410.0,14,1967.0
华为+nova5pro,8GB+128GB 送超级快充,3389.0,14,1999.0
华为+nova6,8+256G 全网通（5g版）【白条免息】,3398.0,14,4199.1
oppo+findx,8GB+512GB,3404.0,14,4071.33
华为+nova5pro,全网通(8GB 256GB)华为智能手环套装,3407.0,14,2999.0
华为+mate30,8GB+128GB【4G版】,3402.0,14,4299.0
华为+mate20x,6GB+128GB,3386.0,14,2625.0
荣耀+20,6+64G 全网通+碎屏险,3413.0,14,1499.0
华为+mate30,5G版 8+256G,3387.0,14,5539.0
荣耀+9x,6GB+64GB,3385.0,14,1120.0
apple+iphonex,512G全网通,3695.5,14,6196.75
apple+iphonex,256G 全网通4G 赠原装配件,3408.0,14,3829.0
华为+nova6,全网通5G版（8+256GB）,3401.0,14,4199.0
三星+galaxys10,6G+128G 全网通4G 送原装充电器,3397.0,14,2899.0
apple+iphonexr,全网通 256GB,3399.0,14,5655.5
apple+iphone8plus,64G 全网通 6期免息,3441.0,13,3574.0
apple+iphone11,256GB(碎屏无忧1年服务),3435.0,13,6622.0
apple+iphone8plus,128GB（欧版）移动联通4G,3431.0,13,4199.0
apple+iphone11,全网256G,3414.0,13,6588.33
apple+iphone11promax,【白条12期免息】256G,3423.0,13,11599.0
apple+iphone11promax,512G,3907.0,13,12473.5
黑鲨+,全网通12G+512G,3432.0,13,3874.0
apple+iphonex,全网通 64G 分期0首付 6期白条免息,3439.0,13,4659.0
小米+cc9,全网通 8GB+256GB,3417.0,13,2453.75
apple+iphonexr,128G全网通双卡双待,3444.0,13,3741.6
oppo+findx,6期免息白条分期0首付（8G+256),3430.0,13,5086.33
小米+小米9,12+512G,3422.0,13,4499.0
华为+p30,6期免息白条分期0首付 (128G全网通),3436.0,13,3749.0
apple+iphonexr,64G全网通『赠苹果原装充电器』,3424.0,13,3888.0
华为+nova6,8G+256G（5G版）,3447.0,13,4199.0
apple+iphonexr,64G 全网通 18W PD快充套装版,3465.0,12,3580.67
华为+nova6,5G版8+128G,3452.0,12,3799.0
荣耀+v30,8GB+256GB,3489.0,12,4199.0
华为+nova6,8G+128G 全网通（5G版）,3460.0,12,3799.0
华为+p30,8+128G 全网通 0首付 白条6期分期免息,3735.5,12,3293.5
apple+iphone11,64GB有锁全新,3474.0,12,6118.75
华为+p30,8G+128G 全网通,3468.0,12,3379.6
小米+小米9,白条6期免息全网通 8G+128GB,3454.0,12,2568.0
apple+iphonexr,（白条6期免息）128G 全网通4G,3485.0,12,3888.0
诺基亚+x7,全网通（4G+64G）,3450.0,12,1649.0
一加+7pro,12GB+256GB 全网通『赠全新原装充电器』,3479.0,12,2938.8
一加+7,8G+256G全网通,3453.0,12,2799.0
华为+mate20pro,8GB 256GB  (UD屏内指纹版),3483.0,12,5399.0
apple+iphonexr,全网通 256G(三期免息),3473.0,12,5854.0
一加+6t,6G+128G全网通,3487.0,12,1836.5
红米+7,全网通 (3G+32G)+小米活塞耳机(炫彩版),3451.0,12,932.33
华为+mate30pro,5G全网通8G+512G,3480.0,12,8015.67
apple+iphonex,64G 全网通+蓝牙耳机,3475.0,12,3371.33
华为+mate30,5G全网通8G+256G,3456.0,12,5515.67
oppo+renoz,8G 128G,3476.0,12,1450.0
华为+mate30pro,8GB+512GB,4051.75,12,7732.33
华为+p30,（8G+64G）,3486.0,12,3388.0
华为+mate30pro,全网通（8G+128G）4G版,3463.0,12,5865.67
华为+mate20x,(6GB+128GB)全网通,3464.0,12,3599.0
apple+iphone11,【6期免息白条分期0首付】64G 全网通,3481.0,12,5247.0
apple+iphonex,128G 全网通 +蓝牙耳机,3477.0,12,3588.0
apple+iphone8,全网通128G（分期12期免息）,3469.0,12,4499.0
荣耀+20,全网通（6GB+64GB）,3459.0,12,1399.0
apple+iphonexr,128G+原装充电套装,3528.0,11,3999.0
apple+iphone11,256GB美版有锁电信移动激活,3861.0,11,6431.0
apple+iphone8,256G全网通12期白条免息,3503.0,11,3199.0
apple+iphone11,256GB美版有锁移动电信,3505.0,11,6975.5
华为+nova6,8G+128G（4G版）,3523.0,11,3249.0
华为+p30,全网通（8GB+256GB）分期免息+承诺买贵补差,3500.0,11,4188.0
华为+p30,8G+128G（标配）,3760.5,11,3349.0
荣耀+v30,全网通(8G RAM + 128G ROM),3518.0,11,3899.0
华为+nova6,全网通5G版（8+128G）,3516.0,11,3799.0
小米+mix3,8+256GB 全网通4G,3513.0,11,2091.67
华为+mate20pro,6G+128G 全网通 0首付6期白条免息,3507.0,11,3080.56
华为+nova6,5G SA/NSA双模(8GB+128GB),3508.0,11,3801.5
荣耀+v20,全网通(8G+256G),3521.0,11,2399.0
oppo+a9,标准版,3504.0,11,1999.0
华为+mate20pro,全网通(8GB 128GB)【12期免息版】,3527.0,11,4799.0
华为+mate30pro,全网通8+128G 加赠京东团集宝藏礼盒 不免息,3509.0,11,6432.33
荣耀+8x,4G+64G(全网通)碎屏险套装,3529.0,11,1239.0
vivo+iqoo,12GB+256GB 全网通,3494.0,11,2515.0
荣耀+9x,4G全网通 8GB+128GB,3490.0,11,1831.5
apple+iphone11,全网通 64G【分期6期免息】,3511.0,11,9499.0
小米+mix2s,【MIx2】6G RAM+256G ROM 全网通,3526.0,11,1266.0
小米+小米9,8G+128G全网通4G,3517.0,11,1898.25
小米+小米9,8+256G,3499.0,11,3799.0
小米+小米9,全网通6GB+128GB碎屏险套餐,3496.0,11,2416.5
apple+iphonexr,全网通 64G(三期免息),3564.0,10,4600.67
三星+galaxynote10,12G+256G【保护套装】,3552.0,10,7499.0
小米+mix3,全网通（6+128G）,3537.0,10,2878.5
荣耀+v30,5G版（8G+128G）（12期免息版）,3566.0,10,3888.0
apple+iphone11promax,512GB（+Airpods套装版）,3825.0,10,13274.5
小米+mix2s,MIX2 6RAM+256G 全网通,3544.0,10,1299.0
oppo+renoz,6G 256G,3557.0,10,1450.0
华为+p30,8G+256G（标配）,3563.0,10,3899.0
apple+iphone11promax,全网通 256G（分期12期免息）,3570.0,10,12599.0
小米+mix2s,6G+64G全网通,3567.0,10,1073.5
华为+nova5pro,8GB+256GB（碎屏险套餐）,3571.0,10,2919.0
华为+nova6,8G+128G,3532.0,10,3541.86
华为+p30,8G+64G（标配）,3561.0,10,2732.33
小米+cc9,全网通(4G+64G),3543.0,10,1399.0
荣耀+v30,5G版（6G+128G）,3533.0,10,3299.0
华为+nova5pro,8GB+128GB（碎屏险套餐套餐）,3559.0,10,2519.0
oppo+k5,6G+128G（超值套装）,3545.0,10,1899.0
apple+iphone11promax,全网通 512G,3800.0,10,12499.0
apple+iphone8plus,全网通 256G,3542.0,10,5699.0
华为+p30,8+256G 全网通 0首付 白条6期分期免息,3568.0,10,3999.0
一加+7pro,8G+256G全网通【碎屏套装】,3531.0,10,4065.67
apple+iphone11,512GB美版有锁激活移动,3556.0,10,7925.5
华为+mate30,4G全网通版 6G+128G,3565.0,10,4199.0
荣耀+10,6G+128G全网通4G,3538.0,10,1099.0
华为+mate30pro,8GB+256GB 全网通,3549.0,10,5685.67
美图+t9,6G+128G 全网通,3550.0,10,1048.75
apple+iphone11promax,(白条24期免息0首付) 64GB,3558.0,10,10298.0
apple+iphonexr,128G+原装三件套（头+线+耳机）,3536.0,10,4299.0
荣耀+9x,全网通（8GB+128GB）,3541.0,10,2299.0
apple+iphone11promax,24期免息/全网通(256GB),3591.0,9,11824.0
华为+nova6,4G版（8G+128G）,3580.0,9,3199.0
黑鲨+,8GB+256GB全网通,3581.0,9,4799.0
apple+iphone8plus,256GB 全网通4G,3606.0,9,3208.0
vivo+iqoo,6+64GB套装,3609.0,9,2098.0
华为+mate20,6期免息白条分期0首付全网通(6G +64G),3610.0,9,1999.0
华为+mate30pro,全网通8G+512G（5G版）,3601.0,9,7899.0
华为+p30,6期免息白条分期0首付 (256G全网通),3604.0,9,4024.0
小米+小米9,8GB+128GB 0首付 白条6期 分期免息,4066.5,9,2140.5
华为+mate30pro,5G（8G+512G）,3577.0,9,7899.0
一加+7,12+256,3603.0,9,2963.5
apple+iphonex,64G 全网通+原装充电套装,3611.0,9,3474.0
华为+mate30,5G全网通8G+128G,3595.0,9,4999.0
红米+k20pro,6G+128G,3594.0,9,1648.0
apple+iphonexs,512G 全网通,4060.6,9,5314.97
一加+6t,8G+256G 全网通,3608.0,9,2406.5
apple+iphone11,128G（白条免息）,3586.0,9,6324.0
apple+iphone11promax,全网通256G+1年碎屏保,3589.0,9,10348.0
apple+iphone11,512GB（+小度在家套装版）,3574.0,9,11659.0
华为+p30,8GB+512GB【送华为无线充】,3579.0,9,5888.0
荣耀+v30,5G版8G+128G,3578.0,9,3899.0
华为+mate20pro,8GB+512GB (RS版 保时捷设计),4093.5,9,10615.72
oppo+reno,8G 128G,3639.0,8,1680.0
apple+iphone11,全网通(512G),3653.0,8,13000.0
华为+nova6,8GB+128GB（5G版）,3936.0,8,3824.0
努比亚+红魔,全网通 10G+256G,3640.0,8,1789.0
华为+mate30pro,8GB+512GB（5G版）,3650.0,8,7899.0
黑鲨+,8GB+256GB全网通 在保,3633.0,8,2272.33
华为+畅享9plus,全网通 (4G+64G),3656.0,8,1599.0
华为+nova4,8GB+128GB 2000万超广角三摄,3614.0,8,1335.0
小米+mix3,6+128G,3637.0,8,2058.0
华为+mate30pro,全网通8GB+512GB(5G版),3645.0,8,7899.0
华为+p30,全网通（8GB+64GB）分期免息+承诺买贵补差,3623.0,8,3388.0
华为+nova5,（白条24期分期免息）全网通（8G+256G),3631.0,8,2399.0
三星+galaxys10+,全网通(12G+1T),3655.0,8,10265.67
三星+galaxys10+,全网通(8G+512G),3622.0,8,8499.0
apple+iphonexs,512GB【美版有锁激活】,3621.0,8,5748.25
华为+畅享9,全网通(3+32GB),3654.0,8,758.0
apple+iphone11promax,全网通 64G（分期12期免息）,3613.0,8,11039.0
apple+iphone8plus,256G 全网通 6期免息,3618.0,8,3924.25
小米+小米8,8G+128G 全网通,3638.0,8,1998.26
apple+iphonex,256GB,3626.0,8,5399.0
华为+nova5,全网通(8G+256G)24期免息,3635.0,8,2399.0
apple+iphone11,全网通(512GB),3644.0,8,11194.0
apple+iphone11,全网通 256G【分期6期免息】,3617.0,8,11099.0
红米+8a,3G RAM+32G ROM,3627.0,8,673.33
三星+galaxynote10,12G+256G 全网通5G,3648.0,8,6199.0
apple+iphonexr,套餐一,3942.5,7,4177.0
apple+iphonexsmax,64G 全网通4G【12期免息】,3693.0,7,5299.0
小米+小米9,12GB+512GB（全网通,3670.0,7,3746.0
oppo+findx,99新原装配件一套8+128G,3686.0,7,5569.0
apple+iphone11,全网通 256G【分期3期免息】,3663.0,7,10749.0
小米+小米9,6GB+128GB 0首付 白条6期 分期免息,4102.5,7,2007.0
荣耀+20,全网通4GB+64GB,3899.0,7,1149.0
apple+iphone11promax,全网通256G【白条12期免息】,3680.0,7,11308.0
apple+iphonexr,64G+原装三件套（头+线+耳机）,3678.0,7,3999.0
华为+mate20pro,6期免息白条分期0首付(8G+128G),3674.0,7,3186.43
华为+mate30pro,全网通8+256G 加赠京东团集宝藏礼盒 不免息,3697.0,7,7299.0
荣耀+v30,全网通 8GB+128GB 无线充套装,3679.0,7,3999.0
apple+iphonex,64G全网通 12期免息,3671.0,7,4245.0
华为+mate30,8GB+256GB【5G版】,3669.0,7,5515.67
华为+mate30,24期免息 全网通(6G+128G),3691.0,7,4199.0
荣耀+v30,全网通版(8G RAM 128G ROM),3677.0,7,3899.0
apple+iphone8,全网通128G（分期3期免息）,3695.0,7,3999.0
oppo+reno,6GB+256G,3698.0,7,1850.67
红米+8a,全网通 3GB+32GB,3692.0,7,668.0
vivo+iqoo,8GB+64GB全网通,3683.0,7,1839.0
华为+mate20x,8G+256G 全网通 0首付 白条6期分期免息,4133.5,7,3150.75
apple+iphone11,6期免息白条分期0首付『64G』,4047.75,7,5937.5
apple+iphonexr,64G+原装充电套装,3685.0,7,3799.0
华为+mate30,全网通8GB+128GB(送1年碎屏卡),3668.0,7,4999.0
一加+7pro,6GB+128GB 全网通『赠全新原装充电器』,3660.0,7,2539.2
华为+mate30pro,全网通（8G+128G）5G版,3714.0,6,6399.0
小米+小米9,尊享12G+256G 全网通,3741.0,6,4916.8
apple+iphonexr,64G 官方在保,3717.0,6,3788.0
努比亚+红魔3,全网通(12G+256G),4040.5,6,3354.12
apple+iphonex,全网通 256G 分期0首付 6期白条免息,3737.0,6,5282.5
华为+p30,8GB+256GB（下单送好礼）,3733.0,6,4188.0
apple+iphonexr,256G 全网通4G,3738.0,6,4188.0
三星+galaxys10+,8G+128G 全网通4G 送原装充电器,3744.0,6,4228.67
华为+mate20pro,6期免息白条分期0首付(8G+256G),3749.0,6,3599.0
apple+iphonexsmax,64G 全网通4G【6期免息】,3752.0,6,5015.33
apple+iphone8plus,64G 全网通【官方在保】,3750.0,6,2924.0
小米+小米9se,全网通8GB+128GB,3743.0,6,1998.67
华为+nova5pro,8GB+256GB 送超级快充,3725.0,6,2252.2
三星+galaxys10,S版  128G,3722.0,6,3599.0
华为+mate20pro,全网通(6GB 128GB)【12期免息版】,3715.0,6,4001.0
华为+mate30,全网通8GB+256GB(5G版),3707.0,6,5499.0
荣耀+10,4G+64G+一年碎屏险,3719.0,6,1974.0
apple+iphone8plus,【6期免息白条分期0首付】256G 全网通,3905.0,6,3894.88
三星+galaxys10,S版 512G,3728.0,6,4199.0
华为+mate20pro,8GB+256GB全网通（UD版 屏幕指纹）,3710.0,6,3336.8
apple+iphone8plus,全网通 128G【3期免息】,3711.0,6,5399.0
apple+iphonex,256G 全网通4G【原装充电器】,3720.0,6,3779.0
华为+mate20pro,8G+256G 全网通 0首付6期白条免息,3702.0,6,3502.78
华为+nova5,全网通(8GB 128GB)【华为充电宝套装】,3712.0,6,2199.0
apple+iphone11promax,【白条6期免息】256G,3739.0,6,10999.0
小米+小米9se,6GB+128GB 0首付 6期免息 分期免息,3718.0,6,1691.5
apple+iphone11,128G 全网通【赠苹果充电器】,3731.0,6,5282.5
apple+iphonex,64G全网通 6期免息,3732.0,6,3995.0
小米+mix3,8G+256GB 全网通,3716.0,6,2128.67
荣耀+20i,全网通(6G+128GB),3724.0,6,1399.0
华为+畅享9plus,(6G RAM+128G ROM ),3703.0,6,1699.0
apple+iphone11,全网通 64G【分期12期免息】,3704.0,6,10099.0
一加+7pro,8G+256G全网通【银耳套装】,3745.0,6,4065.67
荣耀+v30,全网通 8GB+256GB 无线充套装,3747.0,6,4299.0
apple+iphone8,【6期免息白条分期0首付】256G 全网通,4159.0,6,3213.0
华为+mate30pro,8GB+512GB【5G版】,3804.0,5,7899.0
荣耀+20pro,8GB+128GB 送超级快充,3807.0,5,2162.33
apple+iphone11promax,【白条12期免息】64G,3757.0,5,10299.0
apple+iphonexsmax,256G 全网通（白条6期免息）,3798.0,5,5499.0
apple+iphonexsmax,256G 全网通4G【12期免息】,3786.0,5,5982.33
一加+7,12GB+256GB 全网通【在保】,3811.0,5,2624.0
华为+nova6,5G版(8GB+256GB),3764.0,5,4199.0
荣耀+20i,6+128G,3809.0,5,1399.0
荣耀+v20,4G全网通(8G+256G),3799.0,5,2876.8
华为+mate20pro,全网通(8G +256G 3D面部识别+屏内指纹),3779.0,5,3299.0
oppo+k5,8G+256G,3787.0,5,2499.0
一加+7pro,12+256GB 闪充套装,3766.0,5,3528.67
美图+t9,4G+128G 全网通,3808.0,5,1023.75
华为+nova6,全网通（8G+256GB）5G版,3770.0,5,4199.0
华为+mate20,6期免息白条分期0首付全网通(6G +128G),3797.0,5,2299.0
华为+mate20x,8+256GB【6期免息版】,3756.0,5,4899.0
华为+mate30,全新正品行货（8G+256G）送无线充,3800.0,5,5584.71
荣耀+9x,全网通 8GB+256GB 智能AI音箱套装,3785.0,5,2199.0
vivo+x27pro,6期免息零首付全网通（8G+256G),3772.0,5,2194.57
apple+iphonex,全网通+倍思 数显无线充电器256G,3810.0,5,7449.0
apple+iphone8plus,256GB（港版）移动联通4G,3776.0,5,4999.0
apple+iphone8plus,256G全网通+180天店铺保修,3777.0,5,3308.0
apple+iphonexr,64G全网通 双卡双待,3767.0,5,3557.8
小米+mix3,全网通（8+256G）,3778.0,5,3249.0
红米+k20pro,6G+64G,3771.0,5,1548.0
apple+iphonex,64G+赠苹果原装充电器,3782.0,5,4343.5
荣耀+8x,(4G RAM+128G ROM),3781.0,5,1279.2
apple+iphone8plus,全网通 64G,3788.0,5,4232.33
荣耀+8x,6G+64G 全网通,3825.0,4,915.0
三星+galaxynote10,12G+256G【碎屏套装】,3824.0,4,7399.0
vivo+x27pro,6期免息零首付全网通（8G+128G）,3826.0,4,2034.71
华为+mate30pro,8GB+128GB【4G版】,3819.0,4,5794.0
华为+mate20pro,全网通（UD版 8GB+128GB）,3853.0,4,4599.0
apple+iphone11,【白条12期免息】256G,3830.0,4,7699.0
oppo+renoz,8G+128G,3814.0,4,2859.0
三星+galaxys10+,S版 512G,3821.0,4,4999.0
三星+galaxys10,7D 512G,3823.0,4,3999.0
apple+iphone11,256GB有锁全新,3859.0,4,7188.75
华为+mate30pro,5G版(8GB+512GB)【赠无线充和手环】,3813.0,4,7899.0
vivo+iqoo,8G 256G,3822.0,4,3698.0
荣耀+20,6GB+128GB+一年碎屏险,3832.0,4,1599.0
apple+iphonex,512GB,3827.0,4,6032.33
vivo+iqoo,8G+128G,3835.0,4,2399.0
荣耀+20,8G+256G+一年碎屏险,3817.0,4,2579.0
apple+iphone8plus,64G全网通（白条12期免息）,3845.0,4,2959.0
apple+iphonexsmax,512G全网通,4221.0,4,6581.33
apple+iphone11,128GB美版有锁电信移动激活,3863.0,4,5238.0
apple+iphone11,128GB全网通,3818.0,4,5429.0
apple+iphone11promax,全网通64G+1年碎屏保,3846.0,4,9093.0
黑鲨+,6G+128G,3854.0,4,2285.67
apple+iphonexs,256G全网通 白条12期免息0首付,3848.0,4,5597.5
apple+iphone11,64G（白条免息）,3842.0,4,5742.33
华为+p30,8G+256G（下单送好礼）,3837.0,4,4988.0
华为+p30,全网通+1年碎屏险（8G+64G）,3834.0,4,3468.0
apple+iphonex,256G 全网通 0首付 3期分期白条免息,3841.0,4,3849.0
华为+p30,全网通+1年碎屏险（8G+256G）,4223.5,4,4678.0
apple+iphonexr,全网通 256G（分期12期免息）,3856.0,4,7099.0
红米+note8,(4GB RAM+64GB ROM),3820.0,4,988.67
apple+iphonexr,256G全网通『赠苹果原装充电器』,3864.0,4,4588.0
荣耀+10,8GB+128GB,3870.0,3,1359.8
apple+iphone11promax,【白条6期免息】64G,3910.0,3,9699.0
华为+mate30pro,5G版（8G+128G）,3908.0,3,6432.33
黑鲨+,6GB+128GB全网通 在保,3878.0,3,1969.0
三星+galaxys10,移动版,3907.0,3,3548.0
荣耀+20,24期免息 全网通(8G+256G),3872.0,3,2499.0
华为+nova6,8+128G 全网通（4G版）,3865.0,3,3199.0
oppo+k5,8G+128G（超值套装）,3887.0,3,2099.0
努比亚+红魔3,【手柄套餐】8+128,3904.0,3,2799.0
华为+mate20pro,6期免息白条分期0首付全网通(6G+128G),3882.0,3,2948.29
apple+iphone11promax,512GB有锁全新,3888.0,3,8061.0
apple+iphonex,64,3930.0,3,3204.0
华为+mate20pro,8+128G(年货节12期免息版）,3899.0,3,5499.0
华为+nova6,4G版8+128G,3879.0,3,3249.0
小米+小米8,全网通 6G+128G,3896.0,3,1306.5
荣耀+v20,8GB+256GB,4009.0,3,1874.5
一加+6t,8G+256G全网通4G,3890.0,3,2099.0
一加+7pro,12G+256G全网通【碎屏套装】,3880.0,3,4499.0
apple+iphonex,512GB 全网通 【赠苹果充电器】,4043.5,3,5618.5
apple+iphonexsmax,256G 全网通4G【6期免息】,3898.0,3,5662.0
小米+cc9,全网通4GB+128GB,3884.0,3,1098.0
小米+小米9,全网通(6G+128G) +【原装碎屏保】,3922.0,3,2648.0
apple+iphonex,256G白条6期免息,3892.0,3,4009.0
apple+iphonex,256G 全网通 白条12期免息,3894.0,3,4051.0
apple+iphonexsmax,（白条6期免息）64G 全网通4G,3875.0,3,4988.0
apple+iphonexr,全网通 256G（分期3期免息版）,3918.0,3,6132.33
三星+galaxys10,8G+128G 全网通4G【6期免息】,3868.0,3,4019.0
华为+p30,全网通8GB+256GB（送好礼）,3931.0,3,4188.0
华为+mate20pro,Mate20 Pro 6G+128G,3906.0,3,2663.75
华为+nova5pro,12期免息/全网通（8G+128GB）,3866.0,3,2699.0
apple+iphonexr,全网通 256G（分期6期免息）,3916.0,3,6599.0
荣耀+v30,V30 Pro全网通（8G+128G）,3881.0,3,3924.0
华为+mate20pro,Mate20 Pro （UD）8G+128G,3905.0,3,3123.5
努比亚+红魔,全网通(6G+64G)+向量保护套,3925.0,3,1718.0
努比亚+红魔3,【游戏套装】,3895.0,3,3049.0
apple+iphone11,512GB美版激活有锁移动电信,3891.0,3,8113.0
华为+mate30pro,全网通8GB+128GB(5G版),3915.0,3,6399.0
apple+iphone11promax,24期免息/全网通(64GB),3902.0,3,10324.0
三星+galaxys10,6G+128G 全网通4G,3885.0,3,2879.0
apple+iphonex,64G全网通(12期白条免息）,3932.0,3,4149.0
apple+iphone11promax,【白条24期免息】256G,3914.0,3,13199.0
华为+nova6,全网通4G版（8+128GB）,3911.0,3,3199.0
华为+mate30pro,全网通（8G+512G）5G版+1年碎屏险,3945.0,2,8099.0
apple+iphonexs,64G 全网通+原装充电器,3961.0,2,3948.0
apple+iphonexsmax,512G 全网通4G,4007.0,2,6095.33
华为+p30,全网通+1年碎屏险（6G+128G）,3986.0,2,3468.0
apple+iphonexr,128G全网通 白条12期免息0首付,3970.0,2,4208.0
华为+mate30pro,全网通（8G+256G）4G版,3989.0,2,6532.33
华为+p30,全网通+1年碎屏险（8G+512G）,4008.0,2,5868.0
小米+小米9,12期免息套餐(8GB+128GB),4003.0,2,4399.0
华为+nova5pro,全网通(8G+128G)24期免息,3981.0,2,2539.0
apple+iphone8plus,256G全网通『赠苹果原装充电器』,4119.5,2,3788.0
荣耀+20,高配8G+128G,3946.0,2,1999.0
apple+iphonex,256G全网通(6期白条免息）,3957.0,2,4249.0
apple+iphone11promax,512G 全网通『赠全新苹果充电器』,3960.0,2,11074.0
一加+7pro,12G+256G全网通【银耳套装】,3956.0,2,4499.0
华为+nova6,4G版(8GB+128GB),3971.0,2,3199.0
vivo+iqoo,超值套装,3979.0,2,2364.67
apple+iphonexr,全网通128G+1年碎屏保,3941.0,2,4913.0
apple+iphone11promax,256G 全网通 赠苹果充电器套装,3978.0,2,9070.67
apple+iphone11promax,全网通64G【白条12期免息】,3940.0,2,9989.25
apple+iphone11,512GB美版有锁移动电信,3943.0,2,7863.0
荣耀+magic2,全网通(8G + 256G ),3990.0,2,2899.0
apple+iphone11,512GB美版有锁电信移动激活,3958.0,2,7938.0
小米+小米9,8+128G 0首付 白条6期 分期免息,4002.0,2,2380.5
apple+iphone8plus,全网通256G,3963.0,2,6064.0
apple+iphone11promax,全网通 64G（分期3期免息）,3987.0,2,10199.0
apple+iphonex,256G全网通 6期免息,3967.0,2,4522.0
华为+mate30,4G全网通 8GB+128GB,3934.0,2,4299.0
华为+mate30,5G全网通 8G+128G,3935.0,2,4999.0
apple+iphonexr,64G全网通 白条12期免息0首付,3966.0,2,3973.0
华为+mate30,8G+128G,3988.0,2,4199.0
